id,comicsId
11306,47121
11306,47849
11306,47850
11306,50967
11306,64146
11306,72341
11306,55044
784,8506
784,24957
784,406
784,469
784,651
784,737
784,558
784,52001
784,18028
784,18029
784,18030
12615,54030
12615,54033
12615,54069
12615,54070
12615,54071
12615,54072
12615,54073
12615,54074
12615,54244
12615,54245
12615,54246
12615,54247
12615,54248
12615,54249
12615,54611
12615,54612
12615,54613
12615,54614
12615,54615
12615,54616
3932,9290
3932,4347
1929,20731
1929,8359
1929,8360
1929,8361
1929,8379
1929,8385
1929,62742
1929,13182
1929,68391
1929,68393
1929,68394
1929,23307
1929,23308
1929,23309
1929,23310
1929,23033
1929,9286
1929,9288
1929,9289
1929,4347
5211,27443
5211,25299
5211,16725
5211,16736
10263,644
10263,706
10263,548
10263,512
10263,832
10263,903
10263,5760
10263,5761
5124,20195
5124,20196
5124,20197
5124,49676
5124,49677
5124,47491
5124,69365
5124,71531
5124,71532
5124,71533
5124,71534
5124,50897
5124,50898
5124,50899
5124,22101
5124,22102
5124,22105
5124,22106
5124,22107
5124,22108
4090,11928
4090,11930
1598,2319
1598,2820
1598,11086
1598,11087
1598,11088
1598,11089
1598,11090
1627,16834
1627,16835
1627,16840
1627,73961
1627,9753
1627,9764
1627,9706
1627,9707
1627,9712
1627,9714
1627,9716
1627,20725
1627,20726
1627,22408
1627,22409
1627,5213
1627,16772
1627,16773
1627,16774
1627,16778
5091,16090
5091,16091
5091,382
5091,288
5091,19941
5091,19942
5091,19943
5091,19944
5091,19945
2759,1357
2759,7600
2759,7601
2759,9326
2759,12163
2759,12166
2759,12122
2759,1498
2759,3633
796,36956
796,50458
796,50459
796,50460
796,50461
796,50462
796,50463
796,51605
796,66094
796,36953
796,58863
796,39394
796,4760
796,2361
796,2828
796,799
796,856
796,881
796,51
796,1450
1247,6617
1247,6621
1247,6639
1247,6663
1247,6679
1247,6685
1247,6686
1247,16889
1247,48377
1247,51401
1247,29322
1247,17528
1247,17529
1247,17530
1247,17531
1247,7044
1247,7065
1247,7085
1247,6930
1247,1038
1642,16657
1642,11140
1642,11128
1642,11130
1642,11131
1727,3965
1727,17465
1727,20736
1727,20737
1727,11409
7592,22189
1932,7199
1932,7201
1932,7203
1932,6933
1932,17843
1932,3631
1932,7780
1932,17886
1932,17875
1932,13185
1932,68448
1932,62804
1932,9541
1932,10131
1932,10150
1932,10072
1932,10073
1932,10074
1932,10075
1932,5637
5248,20870
5248,21004
5248,21218
5248,21358
5248,5475
5248,5476
5248,5728
5248,5729
5248,5875
5248,16240
5248,16242
5248,16246
5248,16247
5248,16248
5248,16230
5248,16231
5248,16232
5248,16233
5248,16234
5248,16235
4309,49678
4309,49601
4309,49602
4309,49603
4309,49604
4309,49958
4309,49605
4309,50175
4309,49606
4309,49607
4309,49609
4309,49610
4309,50176
4309,49608
4309,49611
4309,49612
4309,49613
4309,49614
4309,49615
4309,49617
13577,30733
8004,21347
8004,22280
8004,22490
8004,24154
13315,12572
13315,12573
8792,31489
8792,25919
12784,58652
12784,58653
12784,58654
12784,59141
7325,21087
7325,21088
4926,17702
4926,17709
4926,17710
4926,17711
4926,17713
4926,17706
4926,17707
4926,394
4926,22840
4926,8521
4926,8523
4926,8524
4926,8525
4926,8526
4926,8527
4926,53313
4926,15572
4926,16515
4926,16516
4926,21585
4967,15774
4967,15775
4967,5132
7471,21828
1349,4518
2701,6929
2701,20585
2701,20596
2701,20603
2701,20604
2701,19809
2701,19810
2701,19811
2701,19812
2701,19821
2701,10380
2701,10382
6602,19813
12898,59832
13138,73400
13138,73401
13138,67867
13138,67346
12328,49180
12328,49008
12328,49009
12328,48749
12328,47835
12328,48771
12328,52265
12328,47923
12328,47610
12328,49762
8639,22852
8639,22853
8639,29389
8639,17472
8639,6193
8639,20903
56,30093
56,30039
56,4937
56,47147
56,3470
56,4140
56,12818
56,12819
56,12820
56,12821
56,12822
56,12823
56,12824
56,56001
56,34535
56,24764
56,27556
56,27428
56,5656
56,6269
12894,59832
12894,60551
12896,59832
12896,60551
11437,61945
11437,38559
11437,38563
11437,38562
11437,38561
11437,38560
11437,58999
11437,41718
11437,41722
11437,41721
11437,41720
11437,41716
11437,52312
11437,53086
11437,39283
12384,50854
12384,48853
4596,2399
4596,4694
4596,1645
4596,1739
4596,1847
4596,1953
4596,2059
4596,47540
4596,47673
4596,47531
4596,47674
4596,49408
4596,49409
4596,15401
4596,15402
4596,15403
4596,15404
4596,2297
4596,2520
4596,2521
96,29317
96,29318
96,12714
96,12716
96,12718
96,12719
96,12720
96,12721
96,12722
96,12724
96,12725
96,12726
96,12728
96,12729
96,17762
96,7846
96,7847
96,7764
96,20595
96,65046
8817,31489
8817,25921
12895,59832
12895,60551
699,43506
699,38316
699,39319
699,7413
699,8462
699,8473
699,8517
699,21082
699,24957
699,23184
699,16110
699,16456
699,36637
699,21205
699,21316
699,21530
699,21730
699,21960
699,39737
699,1784
490,29101
490,1398
490,3513
490,28791
490,1399
490,585
490,557
490,816
490,896
490,2254
490,2362
490,2829
490,1570
490,73667
490,73668
490,2559
490,3087
490,3192
490,3398
490,1400
7627,62634
7627,75839
7627,53989
7627,53994
7627,53997
7627,22119
4561,14105
4561,14106
4561,14107
4561,14108
4561,14109
4561,14110
4561,14111
4561,14112
4561,14113
4561,14115
4561,14116
4561,14118
4561,14119
4561,14120
4561,14121
4561,14122
4561,14123
4561,1023
4561,1025
12503,56476
12503,51989
12503,53396
12687,54698
12437,66751
12437,59000
12437,59002
12437,59004
12437,49902
12437,51085
12437,52312
12437,55640
12437,52492
12437,52494
12437,52495
12437,57115
12437,55639
12437,52496
12437,54952
12437,53017
12437,54950
12437,54951
12437,52498
12437,53018
12716,57973
12716,62813
12716,65896
12716,66264
12716,64881
12716,53696
12716,58997
12716,58998
12716,52493
12716,55637
12716,57116
12716,58098
12716,52500
12716,55645
12716,52501
12716,55648
12716,70570
12716,70571
12716,70572
30,4455
30,5373
30,6325
30,53306
30,12555
30,12566
30,12568
30,12569
30,23245
30,23256
30,23267
30,23278
30,23279
30,23280
30,23281
30,23282
30,23247
30,16926
30,41139
30,16214
4559,53993
4559,14101
4559,66570
629,23993
629,21362
629,4475
629,1216
629,223
2184,7339
2184,7341
2184,6965
2184,7035
2184,6942
2184,1097
2184,1034
2184,7530
2184,8081
2184,20264
2184,20265
2184,20266
2184,20269
2184,20270
2184,20271
2184,20272
2184,20273
2184,20275
2184,20276
2184,20277
11490,34286
11490,39003
11490,39004
11490,39002
11490,28088
11490,21723
11490,21951
11490,22278
11490,22488
11490,22887
11490,23590
11490,23754
11490,23944
11490,24152
11490,38288
11490,41163
11490,42117
11490,42118
11490,36153
11490,35296
1315,12710
1315,7602
1315,7671
1315,8038
1315,20583
1315,8134
1315,8227
1315,20150
1315,20100
1315,20117
1315,20145
1315,5251
1315,5790
1315,16032
1315,39434
1315,6170
1315,8691
1315,5081
1315,20048
1315,20050
1085,4105
1085,4213
1085,4327
1085,5784
5043,16014
5043,16608
5043,16609
5043,17657
5043,4339
5043,4340
5043,5115
5043,5116
5043,5269
5043,5270
5043,6304
5043,13525
5043,22853
5043,24123
5043,29389
5043,10063
5043,70271
5043,47610
5043,17682
5043,16638
9335,70000
616,65895
616,67716
616,67717
616,67718
616,67719
616,67720
616,67311
616,67756
616,39260
616,2435
616,2436
616,38386
616,38388
616,38385
616,38381
616,38380
616,40528
616,22540
616,22951
616,23145
10759,51257
10759,55480
10759,51256
10759,53052
10759,56403
10759,53053
10759,56404
10759,53122
10759,56766
10759,51259
10759,55482
10759,51260
10759,53341
10759,53381
10759,55484
10759,51262
10759,53638
10759,53342
10759,51263
10759,55485
8762,20870
8762,38645
8762,38632
8762,37873
2298,12648
2298,12663
2298,7231
2298,7234
2298,7235
2298,7248
2298,6937
2298,7783
2298,7784
2298,7786
2298,7787
2298,7789
2298,8327
2298,8332
2298,8677
2298,8678
2298,8679
2298,8680
2298,8681
2298,8683
1399,6108
13059,24844
13059,24845
13059,24846
13059,68175
13059,62707
13059,62920
13059,62708
13059,62816
13059,62817
13059,63228
13059,64292
13059,15974
13059,71506
13059,71507
13059,71509
13059,71510
13059,71511
13059,71513
13059,63888
13059,64280
12162,56779
12162,24409
12162,24410
12162,24411
12162,24412
12162,28227
12162,30301
12162,30322
12162,39617
12162,39644
12162,39671
12162,20802
12162,48292
12162,61316
12162,46742
898,3441
898,3970
898,4773
898,1590
898,2088
898,2975
12381,2190
12381,2308
12381,2421
12381,2422
12381,3084
12381,3188
12381,5195
127,38294
127,5844
127,41019
127,7354
127,29114
127,28046
127,28047
127,28048
127,28049
127,16246
127,1978
127,47912
127,47913
127,3916
127,5962
127,8379
127,27436
127,27439
127,8547
127,2986
12696,51875
12696,61531
12696,61532
12696,62605
12696,60457
12696,56120
12696,56121
12696,69111
12696,62579
12696,62160
12696,55696
12696,55701
12696,55702
12696,55703
12696,55704
12696,58832
12696,53632
13033,64389
13033,61534
13033,61535
13033,61536
13033,61033
13033,61034
13033,66211
13033,66549
13033,66855
13033,67532
13033,69113
13033,69114
13033,69115
13033,69116
13033,70776
13033,70777
13033,70778
13033,70779
13033,74524
13033,61077
1252,6625
1252,6653
1252,6654
1252,6685
1252,6777
1252,2332
1252,7407
1252,7408
1252,65952
1252,3078
1252,40749
1252,62782
1252,24117
1252,62783
1252,62784
1252,62785
1252,62787
1252,60576
1252,60577
1252,8356
13563,71477
1977,6521
1977,6522
1977,6523
1977,6530
1977,7549
1977,7552
1977,7557
1977,7558
1977,7561
1977,7562
1977,3156
1977,5660
1977,8086
1977,8087
1977,8089
1977,20120
1977,12945
1977,12947
1977,12948
1977,12951
12787,62101
12787,57060
12787,57063
12787,57057
12787,57062
12787,57064
12787,57065
12787,57066
12787,57067
12787,57068
12787,57069
12787,57070
12787,57071
12787,61192
12787,57073
12787,61037
12787,61038
12787,61039
12787,61040
12787,61041
6346,19467
6346,19468
6346,19469
5134,16492
5134,17235
5134,17371
5134,17609
5134,20659
5134,20986
5134,21196
5134,21344
5134,21524
12918,61360
12918,61361
12918,66398
12918,66469
12918,66472
12918,66473
12918,67826
12918,59968
12918,62728
12918,73656
12918,63196
12918,63099
12918,63385
12918,63982
12918,71037
12918,62602
10050,26784
10050,27981
8868,17472
8868,5797
10056,30920
10056,45901
10056,41955
10056,38605
10056,30004
10056,32994
10056,40995
10056,24959
10056,24960
10056,27561
10056,25206
10056,25283
10056,25441
10056,25442
10056,40732
10056,25691
10056,27928
10056,26016
10056,26017
10056,26018
4409,37258
4409,37261
4409,37262
4409,37263
4409,37255
4409,48523
4409,17526
4409,5844
4409,1038
4409,15634
4409,957
4409,15563
4409,20033
4409,20034
4409,20035
4409,20036
4409,16050
4409,16068
4409,16056
4409,16057
5814,17807
5814,17808
382,7196
382,7199
382,7201
382,7202
382,7203
382,63873
382,5368
382,3631
382,7768
382,7769
382,7770
382,7771
382,7772
382,7773
382,7774
382,7775
382,7776
382,7777
382,7778
382,7779
9992,24199
9992,47047
9992,41686
9992,41688
9992,36743
9992,41700
9992,41696
9992,41695
9992,26472
4272,10915
4272,1007
2285,7231
2285,16678
2285,18413
2285,18424
2285,18435
2285,18446
2285,18450
2285,18451
2285,18452
2285,18453
2285,18454
2285,18275
2285,18276
2285,18277
2285,18278
6050,18321
1347,54830
1347,4518
12747,56322
8255,29942
8255,31489
8255,25921
8255,28844
12457,62726
12457,63053
12457,63055
12457,63225
12457,63865
12457,64242
12457,64518
12457,64608
12457,64969
12457,65057
12457,65265
12457,65266
12457,65900
12457,66187
12457,66485
12457,66532
12457,66756
12457,67313
12457,67839
12457,67840
4248,12635
4248,1040
8689,32945
8689,24679
8689,28857
8689,25345
8689,26106
8689,23862
8689,25877
8689,26801
8689,27157
8689,24036
12533,53956
12533,53957
13004,60953
13004,63449
13004,67982
13004,67983
13004,71702
13004,65910
13004,71829
13004,71830
13004,70779
13004,64215
13004,64600
13004,64599
13004,65094
13004,65297
13004,65945
13004,61098
13004,62247
13004,66924
13004,70060
5709,47243
5709,8462
5709,8473
5709,8528
5709,21082
5709,24957
5709,73102
5709,14701
5709,14702
5709,17378
5709,17377
5709,21906
5709,17617
5709,17618
5709,20663
5709,20818
5709,20993
5709,26923
5709,24316
5709,14043
5708,17377
5708,20818
5708,26923
1121,5423
1121,5680
1121,5973
1121,16204
945,16905
945,16906
945,67657
945,6997
945,2332
945,20761
945,20762
945,20763
945,1054
945,39441
945,1363
945,41342
945,20020
945,20023
945,23300
945,23303
945,2006
945,28346
945,29165
945,62177
9482,21026
9482,56648
9482,47490
9482,42755
9482,51940
9482,42749
9482,22852
9482,29389
9482,47878
9482,47606
9482,47879
9482,47607
9482,47880
9482,47603
9482,47602
9482,47874
9482,47875
9482,47876
9482,47877
9482,47604
4628,20609
4628,20617
4628,20618
4628,20619
4628,20620
4628,7373
4628,7411
4628,7412
4628,7413
4628,7414
4628,7416
4628,7417
4628,7418
4628,7419
4628,7420
4628,7421
4628,7422
4628,7423
4628,7424
4628,7425
1504,7849
1504,83
1504,64219
571,29317
571,29318
571,72934
571,16898
571,17751
571,17756
571,17757
571,17758
571,17759
571,17760
571,17761
571,20896
571,7415
571,27879
571,7450
571,7452
571,7454
571,430
571,479
571,644
1402,6084
9451,23942
9451,36731
9451,26145
9451,24039
9451,26143
9451,26144
9451,30185
9451,30186
9451,30187
9451,30188
9451,30189
9451,38311
2323,7262
2323,7266
2323,10041
2323,10042
2323,10043
2323,10045
2323,10047
2323,10048
2323,10049
2323,10050
2323,10051
2323,10057
2323,10059
2323,10060
2323,10063
2323,10064
2323,10067
2323,10073
2323,10076
2323,10078
1299,59710
1299,51178
1299,20586
1299,20587
1299,20588
1299,20589
1299,20590
1299,20591
1299,20592
1299,20593
1299,20594
1299,20595
1299,20597
1299,20598
1299,20599
1299,20600
1299,20601
1299,20602
1299,8256
1299,5786
2354,8690
5119,51373
5119,16176
5119,16573
5119,16574
5119,67178
13283,71423
13283,71424
13283,71425
13283,71426
13283,67348
13283,68667
13283,68668
13283,68669
13283,71473
13283,69963
13283,69958
13283,70108
658,29317
658,29318
658,61343
658,6802
658,16897
658,7214
658,7215
658,7216
658,7217
658,7218
658,7221
658,32479
658,32481
658,6931
658,17776
658,6936
658,67009
658,66484
658,5475
658,5476
4590,14221
4590,18018
3801,10087
3801,10089
3801,10090
3801,10091
1069,23186
1069,28843
1069,26916
1069,3227
1069,3562
1069,4096
1069,23954
1069,23955
1069,24155
13020,68866
13020,68868
13020,68869
13020,68870
13020,65098
13020,65301
13020,65722
13020,66113
13020,62162
13020,62648
13020,62237
11931,33071
11931,33072
11931,32274
11931,32275
11931,32278
11931,32279
11931,32281
11931,49889
11931,49499
11931,49506
11931,49513
515,320
515,4266
515,4738
515,5035
515,5189
515,73547
515,2217
515,14487
515,14498
515,14504
515,14505
515,14506
515,1301
515,5768
515,29232
515,36725
515,36724
515,36726
5048,16025
5048,6038
5048,6173
4009,7379
4009,7380
4009,7381
4009,1043
4009,20258
4009,20259
4009,1049
4009,8543
4009,8544
4009,8545
4009,15565
4009,15567
4009,15568
4009,18864
4009,18868
4009,18869
4009,18870
4009,18871
4009,18872
4009,18873
10104,30372
10104,37564
10104,38932
10104,30373
10104,30374
10104,30375
10104,38619
10104,31176
10104,38712
10104,34277
10104,36782
10104,36784
10104,36785
10104,36787
10104,36904
10104,65443
10104,40662
10104,36783
10104,36788
10104,37948
6379,19497
9047,45818
9047,40949
9047,40809
9047,40806
9047,40805
9047,40803
9047,42732
9047,43221
9047,40802
9047,40801
9047,40800
9047,40804
9047,40808
9047,40807
9047,45819
9047,45820
9047,45821
9047,47235
9047,45822
9047,47236
497,28749
497,23834
497,5844
497,31146
497,7354
497,45926
497,12602
497,12603
497,24717
497,306
497,1256
497,8470
497,8471
