id,seriesId
12313,20655
12313,20654
12313,18559
12313,25869
12313,23979
12313,20080
12313,26104
12313,19367
12313,19377
12313,21697
12313,22192
12313,22493
12313,18461
12313,18801
12313,21285
12313,22993
12313,20657
656,18029
656,681
656,1195
656,2083
656,1225
3568,6417
3568,25846
3568,2075
3568,5192
1387,3872
1387,1875
3633,690
3633,2572
3633,17921
3633,16715
3633,2070
3633,19678
3633,2296
3633,2098
3633,6689
3633,5068
3593,1995
3593,7220
3593,3648
3593,2098
3593,14884
4871,2301
1013,7196
1013,6412
1013,7863
1013,6990
1013,5015
1013,4376
1013,7305
1013,5377
1013,2517
1013,1107
1013,1742
1013,941
1013,3412
1013,5002
1013,3243
1013,8686
13029,22530
13029,26926
13029,23045
12998,23262
12998,25685
12998,25200
12998,20508
12998,22846
12998,24034
12998,25462
12998,23082
12998,23018
12998,23016
12998,23974
13000,23125
13000,24806
13000,23278
13000,23268
13000,22533
13000,23103
13000,23104
13000,23079
13000,20511
3483,2984
3483,17415
3483,2271
3483,23622
3483,2092
8193,7614
8193,5260
8193,5825
8193,6238
8193,5103
8193,5842
8193,6834
8193,9126
8193,7038
8193,6256
8193,7483
8193,6053
8193,7856
8193,5056
8193,6845
8193,5790
8193,6442
8193,6651
8193,8156
8193,8188
2885,2021
8749,20119
10332,9943
10332,10463
2038,454
2038,1991
2038,1207
2038,26394
2038,1997
2038,1996
2038,3629
2038,1815
2038,24036
2038,3719
2038,14769
2038,3716
2038,24265
2038,2055
2038,8852
2038,2271
2038,5860
2038,4533
2038,4485
2038,1582
12577,20119
7002,3743
12226,9790
12226,10235
12226,16875
12226,9861
12226,13584
12226,15281
12226,9008
12226,13172
12226,20256
12226,7821
12226,21285
12226,3374
12226,15311
12226,9336
12226,5993
12226,7274
12226,8106
12226,7218
12226,17229
12226,1866
9048,7638
5834,3624
5834,9318
5834,9178
12263,19615
12263,17658
12263,18803
12263,20201
8338,20110
8338,20154
8338,20155
8338,20161
8338,20214
6121,3648
11911,18618
11911,14764
11911,15061
11911,17801
6176,3662
8204,9858
8204,13194
8204,13689
8204,9885
8204,9884
8204,14104
8204,10749
8204,7839
8204,9347
8204,10725
8204,14764
8204,1012
8204,13714
8204,8130
8204,7391
8204,6479
8204,13757
8204,6962
8204,9947
8204,2473
1935,1991
1935,1988
1935,3624
1935,1497
1935,1679
1935,359
1935,3625
1935,1996
1935,26046
1935,3751
1935,3747
1935,2721
1935,2002
1935,3743
1935,26093
1935,3741
1935,2121
1935,2029
1935,6049
1935,2039
352,479
352,1146
352,7768
352,1419
352,1462
352,1563
352,1564
352,1899
352,1246
352,1418
352,9462
352,1107
352,1907
352,14614
352,681
352,1465
352,1525
352,913
352,2258
352,1805
4064,2111
4064,93
4064,3753
4064,2115
4064,1995
4064,5260
4064,449
4064,19
4064,2005
4064,421
4064,465
4064,2572
4064,59
4064,2060
4064,581
4064,2296
4064,2258
4064,2093
4064,6688
4064,3633
11942,9922
726,2384
726,9893
726,6071
726,3201
726,10201
726,4514
726,1045
726,6958
726,711
726,9774
12309,16516
12309,16561
12309,17547
12309,15081
12309,17602
12309,2095
12309,17647
8113,6655
5323,2114
5323,1998
5323,2981
8857,9386
8857,5002
875,818
875,1368
875,2087
875,3657
12989,23058
12989,15373
12989,16800
12989,16230
12989,15010
12989,23277
12989,16280
12989,20780
12989,16542
12989,20613
12989,23633
12989,23072
12989,24738
12989,14701
12989,23602
12989,20457
12989,22560
12989,24155
12989,421
12989,23282
1440,1998
1440,4774
1440,2019
1440,6240
1440,2981
1440,2077
1440,2979
4617,9178
4617,2262
4617,3633
4617,2265
13053,22413
13053,22483
13053,26157
13053,20488
13053,24833
13053,25198
13053,19513
13053,21370
3198,454
3198,1721
3198,3743
3198,3723
3198,3717
3198,2056
3198,1658
24,18436
24,17318
24,14350
24,13543
24,20296
24,672
24,13383
24,18885
24,9198
24,172
24,195
24,19988
24,16449
24,19237
24,17284
24,17283
24,17280
24,17279
24,17281
24,17282
13074,23563
13074,23280
13074,24315
13074,26038
13074,23018
13074,23016
5367,20944
5367,2983
5367,21460
1337,1991
1337,6478
1337,1815
1337,1814
1337,13577
1337,2288
1337,2083
1337,2258
1337,3648
1337,27236
1337,24105
2334,1991
9043,9022
9043,987
9043,3754
13025,20682
13025,26003
13025,21131
5021,454
5021,5376
5021,3908
5021,6990
5021,2517
5021,3273
5021,4528
5021,866
5021,21809
5021,23467
5021,9037
1338,26231
1338,1995
1338,1814
1338,13577
1338,20117
1338,19693
1338,20161
1338,20214
1338,2258
10085,9318
8376,1870
8376,4013
506,16450
506,22547
506,1398
506,17966
506,22311
506,22744
506,22549
506,23277
506,6478
506,716
506,20708
506,20711
506,21816
506,553
506,449
506,1196
506,26476
506,574
506,19422
506,26239
12441,20293
12441,19244
12441,19245
12441,20294
12441,20327
12441,19271
12441,19272
12441,20696
12441,20697
12441,24740
12441,19401
12441,19083
12441,19582
12441,19581
12441,20409
12441,20335
12441,19814
5876,3633
4469,2116
4469,2123
4469,13577
4469,2978
4469,2258
4469,2262
4469,3633
4469,2265
4469,3637
4469,17984
4469,24145
4469,20037
4469,15268
4864,2301
7986,4376
9127,16450
9127,17272
9127,9861
9127,10045
9127,832
9127,18888
9127,18867
9127,2005
9127,6880
9127,19389
9127,22402
9127,24049
9127,11063
9127,11602
9127,10141
9127,9045
9127,9426
9127,8810
9127,7720
9127,7240
740,273
740,714
2722,1988
2722,2029
2722,3723
2722,17726
2722,2039
2722,18254
2722,10553
1536,2982
1536,2032
1536,6029
1536,6030
1536,2964
1536,8960
1536,2076
5856,3631
13215,16450
13215,16449
13215,1126
13215,454
13215,5376
13215,6604
13215,744
13215,23262
13215,15373
13215,26259
13215,16800
13215,16230
13215,26231
13215,16907
13215,4884
13215,26592
13215,6599
13215,789
13215,8798
13215,8809
1646,2982
1646,2032
1646,2076
7656,4864
7656,8184
8296,14843
8296,1455
8296,854
8296,23642
512,454
512,16516
512,832
512,449
512,12916
512,1961
512,6998
512,3932
512,19711
512,20119
512,7049
512,6962
512,8405
512,5754
512,9621
512,8416
512,2473
512,7643
512,10091
512,3754
4591,23591
4591,2262
4591,19793
4591,3642
4591,18145
13240,23923
13240,24371
13240,23016
4804,2291
10062,9414
10062,14607
10062,9962
10062,9307
1945,2002
1945,2121
1945,7077
1945,23927
1945,2039
1945,2271
1945,2060
1945,6681
1945,2069
1945,22893
1945,16291
1945,5850
1945,5855
1945,1987
1945,581
1945,2258
1945,26103
1945,23929
1945,2093
1945,3648
1693,2032
1693,3300
1693,207
1693,2079
1289,2032
1289,2302
1289,1683
1289,3297
1289,188
1289,1701
1289,3299
1289,9510
1289,3300
1289,9511
1289,207
1289,9513
1289,9512
1289,3301
1289,1705
1289,2076
1289,2079
1289,2080
1289,25657
1289,4593
2751,1996
2751,1324
1094,1058
1094,5053
1094,1973
10137,9368
10137,11676
9181,8098
9181,9260
12432,19417
4225,2115
4225,1995
4225,103
4225,449
4225,22
4225,3733
4225,2572
4225,2281
4225,1807
4225,1166
4225,56
4225,2071
4225,69
4225,173
4225,474
4225,1168
4225,82
4225,2262
4225,159
4676,1721
4676,1427
4676,2271
2765,1996
2765,2013
2765,2050
2765,2095
2765,360
12790,22102
12790,21404
12790,24393
12790,20613
12790,23913
12790,21488
12790,21472
12790,21249
12790,20866
12790,20867
12790,21473
12790,20471
12790,21490
13311,26098
13311,26901
13311,25943
648,13896
648,19253
648,19344
648,454
648,18900
648,20695
648,13864
648,744
648,8916
648,5998
648,16452
648,18398
648,15691
648,13165
648,16907
648,16516
648,21098
648,22552
648,21691
648,6599
4583,2262
5179,6422
5179,5259
5179,6023
5179,2961
5179,5064
5179,3128
10265,3762
11922,15305
11922,19441
11922,19440
11922,17755
11922,17394
11922,18202
11922,9922
11922,16804
11922,17820
904,1023
904,3884
904,4600
904,1147
904,9783
904,9353
904,3092
904,1019
904,8081
904,8171
904,9217
904,8850
904,8851
904,5092
904,5411
904,6047
904,6447
904,7026
904,6579
904,5498
5826,3624
6043,3648
10063,9962
10063,9831
3336,2095
10258,10605
10258,9807
1456,2114
1456,1998
1456,4774
1456,4776
1456,2019
1456,17441
1456,1592
1456,5224
1456,3443
1456,3442
1499,1998
1499,17425
1499,5224
1499,8039
1499,2952
1499,2981
1499,2300
1288,19282
1288,3627
1288,1700
1288,1996
1288,21539
1288,17685
1288,9439
1288,2566
1288,17398
1288,1813
1288,2029
1288,3723
1288,17418
1288,17417
1288,18091
1288,21029
1288,2045
1288,3716
1288,3715
1288,2271
3780,20018
3780,19019
3780,19829
3780,2039
193,24031
193,14022
193,1825
193,167
193,2574
193,12972
193,2039
193,20841
193,21468
193,18009
193,16729
193,18409
193,889
193,1522
193,3648
193,3637
13523,24669
13523,26045
13523,26488
13523,26690
6546,3718
12535,20113
12535,19698
12535,25673
12535,20240
12535,20248
387,3726
387,21742
387,2095
387,360
1388,5977
1388,9241
1388,9433
1388,6381
1388,7739
1388,7743
1388,12063
1388,3872
1388,1875
3700,2039
12840,20613
12840,16542
12840,18399
12840,19993
12840,23264
12840,23913
12840,21488
12840,21472
12840,18348
12840,26161
12840,23910
12840,23773
12840,17154
12840,18473
12840,17625
12840,17624
12595,18459
12595,18497
12595,19580
12595,24103
12595,19695
12595,22354
12595,19698
12595,20119
12595,20149
12595,20150
12595,20182
12595,20205
12595,20208
12595,20214
12595,20222
12595,20237
12595,20238
12595,20247
3654,2011
12690,20161
3829,3743
3829,2039
3829,3715
4135,2005
4135,3896
4135,3697
4135,269
4135,1112
4135,2258
4135,3648
4135,2529
4135,3637
4135,25631
11457,7638
11457,9187
11457,12980
11457,15744
11457,9719
11457,12309
11457,12977
11457,9036
11457,18299
11457,11843
11457,23383
11457,23288
11457,24034
11457,25462
11457,18527
11457,8564
11457,9806
11614,3754
9409,5746
9409,17479
3182,1765
3182,2089
3182,10550
787,733
787,1360
787,782
787,1333
787,781
787,1284
3524,24490
3524,2271
3524,26236
3524,2092
11441,14359
13180,25996
13180,22386
13180,22580
13180,24235
13180,26032
13180,23096
13180,26157
13180,23771
13180,26903
13180,23019
13180,23680
13180,26368
13180,23587
13180,26009
13180,23018
13180,23016
13180,24374
1277,14157
1277,22392
1277,3740
1277,14358
1277,14360
1277,1935
1277,1688
1277,6255
1277,2021
1277,17800
1277,18689
1277,18690
1277,17974
1277,2039
1277,3719
1277,18092
1277,3716
1277,26381
1277,2055
1277,24023
4701,2271
4801,3740
4801,22991
4801,2291
4829,2296
1508,1998
6593,3719
1384,1870
1384,2948
1384,18303
239,459
239,17834
239,744
239,1997
239,20926
239,18809
239,18291
239,13440
239,15321
239,15320
239,22421
239,2882
239,4545
239,731
239,886
239,1239
239,1336
239,1515
239,1896
239,2296
4574,2115
4574,20703
4574,14022
4574,2262
4574,159
1279,2116
1279,20703
1279,1688
1279,14376
1279,18188
1279,18292
1279,16346
1279,2039
1279,3719
1279,2053
1279,24023
1279,15186
1279,13467
1279,2098
1279,6689
1279,3754
1279,8698
1279,17758
1279,17633
1279,9673
3459,2053
8466,1140
8466,8877
8466,7369
2815,1679
2815,1996
2815,3629
7334,24862
7334,22964
1461,1991
1461,2962
1461,3743
1461,2019
1461,2981
1461,3716
1461,2076
1461,2989
3978,24197
3978,2070
3978,22470
3978,14735
421,1991
421,24079
421,23926
421,23809
421,9
421,13502
421,23927
421,26418
421,2065
421,6376
421,8613
421,8606
421,8610
421,8637
10098,11436
10098,9305
1223,3751
1223,3718
1223,8942
1223,1595
1223,24304
1223,8115
1223,22507
1223,2262
1223,1516
1223,23896
1223,25705
1223,1460
1223,19097
1223,21306
9266,11601
9266,5701
9266,18020
9266,19386
12762,20613
12762,23264
12762,20097
12762,20098
12762,21066
12762,26569
12762,20615
12762,20041
12762,21122
499,2071
499,68
499,162
499,3647
499,462
499,226
499,321
499,3320
9368,1945
9368,6599
9368,8760
9368,3762
9368,14876
9368,1866
9368,5994
9368,9196
9368,3171
9368,4443
10087,7639
10087,23095
10087,19401
10087,19083
10087,19075
10087,14255
10087,14589
10087,13881
10087,15473
10087,13827
10087,25449
10087,25450
12744,24393
12744,22545
12744,22997
12744,23623
12744,20654
12744,22744
12744,26673
12744,22552
12744,22560
12744,24155
12744,22562
12744,20839
12744,24305
12744,23103
12744,23047
12744,19242
12744,21490
12744,20621
11854,693
11854,1676
11854,1960
11854,1962
11854,21607
11854,1787
11854,998
11854,987
11854,16288
11854,13240
11854,13911
1148,2123
1148,1812
1148,1154
1148,2946
1148,1982
1148,1975
1148,2265
1148,3637
6600,3719
8540,2504
8540,6609
8540,25618
8540,26276
8540,26277
8540,26278
8540,26279
8540,26275
8540,23016
3580,2098
3580,24145
6761,3728
6761,160
1359,2982
1359,2000
1359,10187
1359,1836
1359,1843
1359,4577
1359,1715
1359,2083
13176,23012
13176,24026
1514,1998
1514,4776
1514,2979
9371,23058
9371,23125
9371,23688
9371,14065
9371,10616
9371,1104
9371,7821
9371,19456
9371,1140
9371,20258
9371,6393
9371,23383
9371,10740
9371,20928
9371,25444
9371,13392
9371,23012
9371,24368
9371,18701
9371,18709
5113,1121
5113,7220
1404,1931
10128,8098
10030,9037
13155,18579
13155,23566
13155,23565
12738,21114
12738,24393
12738,21728
12738,23672
12738,21421
12738,23674
12738,20465
12738,24302
12738,26040
12738,26410
12738,20906
12738,20007
12738,19800
12738,20017
12738,20907
12738,20908
4992,7231
4992,5376
4992,9087
4992,11854
4992,8748
4992,7196
4992,479
4992,9136
4992,14095
4992,9700
4992,9898
4992,9350
4992,3762
4992,8842
4992,1154
4992,7443
4992,7171
4992,9719
4992,9049
4992,3412
4236,2115
12986,22547
12986,24045
12986,22561
12986,24806
12986,24316
12986,22647
12986,23639
12986,20617
12986,23103
12986,19679
12986,20928
12986,25784
12986,25453
12986,25951
12986,22551
2962,2021
2962,3648
13295,24278
13295,23908
13295,23772
3094,2029
3094,3716
3094,24265
11875,16449
11875,19632
11875,18142
11875,19268
11875,9792
11875,744
11875,14301
11875,14456
11875,15305
11875,17316
11875,16359
11875,26098
11875,5701
11875,24680
11875,14923
11875,13172
11875,19817
11875,16410
11875,19992
11875,18712
1,13587
1,2005
1,9348
1,25737
1,698
1,1554
1,1210
1,1665
1,1306
1,2222
1,1361
1,3878
1,1463
1,1602
1,1666
1,1957
1,2940
1,4044
1,1786
1,8199
12932,21690
12490,21116
12490,21404
12490,22003
12490,22004
12490,24669
12490,26479
12490,16451
12490,19164
12490,19729
12490,19730
10093,9003
10093,9477
128,454
128,1997
128,22902
128,13468
128,13588
128,20537
128,7083
128,24337
128,225
128,230
128,112
128,113
128,282
128,2011
128,9204
128,18029
128,13330
128,13558
128,465
128,1218
3701,26093
3701,2039
3701,5860
3701,23962
3701,26103
3701,23929
3155,1996
3155,1550
8643,9045
8643,9426
8643,2815
8643,9176
8643,5109
8643,19659
8643,9962
8643,15077
8643,9641
12956,21098
12956,22552
12956,22757
12956,22551
12956,22752
12956,22658
530,784
530,9205
530,465
530,5208
530,942
3394,2116
3394,1679
3394,16341
3394,25661
3394,3648
1011,1128
1011,2237
1011,941
1011,1742
1011,1086
1011,1756
1011,19622
2141,1991
2141,2962
2141,2000
2141,2002
2141,3743
2141,2029
2141,3716
2141,2988
5869,5260
5869,3633
13524,26009
1251,3620
1251,1991
1251,1996
1251,421
1251,16376
1251,3723
1251,2031
1251,3719
1251,2271
1251,23020
1251,6453
1251,6232
1251,417
1251,1738
1251,1681
1251,322
1251,1590
1251,1921
1251,18280
1251,2073
4862,2301
1507,1998
13309,6807
13309,454
13309,9782
13309,9181
13309,9120
13309,832
13309,5984
13309,9870
13309,20723
13309,14701
13309,13691
13309,3374
13309,3762
13309,8842
13309,14764
13309,9799
13309,5752
13309,5002
13309,7225
13309,8484
969,454
969,18285
969,24256
969,4864
969,6804
969,832
969,7230
969,5984
969,7630
969,9870
969,9201
969,2790
969,14450
969,19347
969,7366
969,20926
969,18809
969,14701
969,14739
969,912
11647,17650
11647,454
11647,9071
11647,5376
11647,9780
11647,4864
11647,15010
11647,17330
11647,13190
11647,13211
11647,13199
11647,12115
11647,17354
11647,13726
11647,789
11647,8809
11647,6608
11647,13827
11647,13731
11647,12396
2460,2002
12678,13570
12678,20535
12678,20613
12678,10616
12678,18023
12678,18293
12678,8877
12678,9279
12678,6601
12678,7216
12678,20109
12678,581
12678,6407
12678,8443
12678,22921
2133,17318
2133,20443
2133,22190
2133,454
2133,2984
2133,21095
2133,3621
2133,22547
2133,1991
2133,9085
2133,354
2133,24229
2133,16452
2133,14985
2133,9086
2133,23945
2133,1988
2133,15373
2133,1340
2133,1496
2975,1995
2975,2005
2975,2021
1680,2032
1341,1988
1341,19292
1341,2115
1341,19826
1341,3719
1341,21941
5634,3061
5634,19274
5634,753
5634,6595
5634,14615
5634,9950
5634,9803
5634,26487
715,711
1601,2032
1601,6030
1601,6029
1601,3443
1601,3442
1601,2076
3850,2039
3850,1696
3850,2301
211,1991
211,20700
211,14843
211,3624
211,18137
211,17321
211,17323
211,17327
211,17326
211,2115
211,19826
211,100
211,1996
211,26046
211,26047
211,18021
211,18052
211,648
211,2029
211,3723
1298,2116
1298,20448
1298,17887
1298,3751
1298,14157
1298,22392
1298,1722
1298,14400
1298,13440
